ident,uf,estrato_pof,tipo_situacao_reg,energia_kcal,ptn,chotot,fibra,lip,colest,agsat,agmono,agpoli,agtrans,calcio,ferro,sodio,magnesio,fosforo,potassio,cobre,zinco,vita_rae,tiamina,riboflavina,niacina,piridoxamina,cobalamina,vitd,vite,vitc,folato,idade,sexo,raca,anos_estudo,peso,altura,tipo_domicilio,tipo_piso
290055974111,1073,107670,37,4349.439998626709,181.1335484813899,698.9816533327103,42.77729997038841,100.823949676007,520.8560018539429,26.75280011631548,30.92479960620403,32.06305000185967,1.169999977573752,636.4197549521923,20.34449993818998,4975.497396767139,637.0830015614629,2057.95182800293,4701.029253005981,3.129600010812283,16.95879982039332,82.2349995225668,1.528949990868568,.6272499971091747,28.03150036931038,.8965000174939632,11.95750018209219,4.293000221252441,6.50880004838109,124.4898991584778,876.8513087034226,61,1,4,4,56,155,1,3
290056703812,957,95931,33,2733.709976673126,95.50410079956055,484.2662969231606,68.69220077991486,61.21810121834278,130.7690012454987,16.45659982785583,14.86940021067858,21.54739984311163,2.327000018209219,574.7700945734978,20.64859986319789,3762.101821243763,594.7924060076475,1296.006115555763,4553.105575792491,4.459199990145862,10.51660004494624,242.6598972529173,1.657600005157292,1.955000035464764,20.19900032877922,1.809600057080388,.6369999945163727,0,11.0823999773711,436.1795030534267,1148.542608976364,61,2,2,12,64,154,1,3
290060950413,957,97086,66,2524.179985046387,145.7117984965444,384.6527948379517,21.89519953727722,49.54639935493469,441.760009765625,13.5677996724844,15.93379963189364,13.57559989392757,2.013600037433207,218.8310015201569,9.800399977713823,2913.032203376293,345.0636016279459,1412.892601013184,3248.353755712509,1.300800029188395,10.93460014462471,3.91539990901947,1.388800017535687,.8310000095516443,51.72799837589264,.5699999975040555,1.279999971389771,0,3.386799987405539,224.8420044183731,373.3858060836792,63,2,4,12,50,140,1,1
290062858714,812,81648,28,2523.39000082016,78.62830017507076,393.3237980604172,15.75639994814992,74.25629901885986,199.9005973339081,29.74239989370108,19.96080005168915,16.77359980344772,2.430799948982894,736.9051932096481,15.91489994220319,3053.587540149689,255.8181010782719,1200.679812669754,2345.489144124091,1.110199995338917,12.35569985041366,353.3598992824554,1.319399986416102,3.157300018705428,16.96569990366697,1.320599989965558,5.072699993848801,.4124000072479248,5.201599914580584,3.061299994587898,539.8408136367798,67,2,4,12,53,160,1,3
290063364812,783,78435,27,3164.99998664856,92.22949937265366,502.7639989517629,31.14449995756149,93.87749774754047,386.1515004634857,34.29149967990816,25.08449988439679,22.35149957239628,3.691499970853329,399.8449995517731,21.87349985959008,3466.183564424515,312.9239952340722,1039.689494043589,3426.349987387657,2.203000026755035,13.29650019109249,668.1584868431091,1.769999987445772,2.581999968737364,22.53999997675419,1.995499987155199,3.788000032305718,1.016499981284142,6.919499913230538,1574.813020825386,720.9870103001595,81,2,4,0,49,165,1,3
290065214812,1015,102340,35,4155.959985733032,199.0493051800877,406.5294021368027,45.12350088357925,202.3979947827756,625.9354791641235,75.32350066863,66.13050070405006,41.29200015962124,7.60149990953505,496.6524945795536,23.17130019515753,13165.34342905879,422.0285054221749,1305.149013996124,2721.928017616272,1.941499970853329,50.48200123757124,252.4839982837439,1.29250000603497,1.104500006884337,23.01150007545948,.5060000009834766,3.071000002324581,1.262999974191189,10.9795000385493,920.2545193433762,998.4190155267716,65,1,2,1,46,150,1,3
290067091911,899,90675,31,3105.200016021729,140.1787484325469,462.9759041666985,75.11455029249191,96.85020139440894,840.3670330047607,29.26230005081743,28.44049957301468,19.67809997685254,2.436999968253076,608.3197988569737,20.74699996691197,4928.613240599632,683.3362998366356,1949.060411274433,5053.547641038895,3.640800033695996,24.06645034998655,178.3407973200083,1.752999983727932,1.059499986469746,10.15125006437302,.4499500095844269,7.224600025452673,3.812500007450581,12.7422999702394,27.47259986400604,974.7015150487423,67,1,2,1,62,162,1,3
290067091912,580,58500,20,1426.74000453949,59.0766992084682,245.4802999198437,27.00929996371269,30.99330032803118,84.20399951934815,13.25070017226972,9.652300149668008,4.627099965233356,1.371800019405782,920.7971038222313,10.4277000837028,1883.935806512833,326.9583986848593,1358.351110458374,3079.664741039276,1.649699995294213,9.349300041794777,827.3321890681982,1.804300034884363,2.176099986769259,13.56779989600182,1.203299980144948,3.465499993413687,4.558499998413026,2.858499957248569,50.65870022773743,414.5471053123474,63,2,4,5,100,180,1,1
290078880912,377,37726,13,1328.549966812134,99.67199827637523,202.4934969544411,60.89100122451782,26.8339996021241,112.9380035400391,7.191000142134726,7.698000054806471,10.5990002155304,.2519999966025353,323.3510026186705,16.65649942681193,2480.400982230902,470.3995138071477,1359.078968763351,3834.080494523048,2.263999957591295,18.10199975967407,12.9210000038147,.6060000034049153,.2950000073760748,8.831999972462654,.1730000022798777,3.779999971389771,.1469999998807907,9.356999947689474,13.49700027704239,832.1709955334663,92,1,4,0,62,170,1,1
290080972212,667,67252,23,2769.989984512329,130.5032983310521,320.1048986911774,13.74110007286072,110.5306982547045,488.3779932260513,55.09499853290618,33.96760026738048,9.704700067639351,2.671400017105043,1276.452990289778,16.71909991279244,3522.613574378192,256.9381025582552,1747.243400573731,2885.938893850893,1.076099992729724,17.98240013048053,670.9884875006974,1.178499985486269,3.005500071216375,33.94849955290556,.9727000226266682,9.32929996214807,1.211799994111061,7.025699870660901,9.191500008106232,439.5783030986786,93,1,1,0,72,159,1,1
290081650712,348,34992,12,1049.299991607666,29.86599972657859,204.0959986448288,33.73900032043457,19.8000002168119,22.47299957275391,3.411999955773354,4.105000145733357,4.998000100255013,.0370000004768372,200.723000138998,5.079000078141689,2963.235035598278,232.5090009495616,490.5220122337341,1689.108001470566,.7969999993219972,4.001000076532364,288.2549854815006,.4240000043064356,.0779999978840351,3.270000010728836,.3540000021457672,.1770000010728836,0,4.219999952241778,31.86400008201599,493.5970140695572,66,1,4,5,79,174,1,1
290086614315,580,58120,20,1683.850008010864,74.68319903220981,256.4311974048615,27.44430065155029,45.91919964551926,146.6038997173309,16.52610011398792,13.2154997587204,11.79799988679588,.8465000009164214,726.7977989166975,12.72629997134209,2909.610660731792,224.9563005827367,1045.689298629761,1515.232807993889,1.361200002022088,8.473300069570541,53.66819873452187,.4158000024035573,.3324000020511448,15.6313000023365,.3658999931067228,1.103399999439716,.4891000092029572,4.166899980977178,5.164900004863739,582.2384157180786,67,2,4,5,34,132,1,1
290089161211,841,84738,29,3276.449981689453,174.6864018440247,330.0226030349731,36.85960042476654,148.5210004076362,674.96941447258,40.93350066244602,64.54349898546934,34.83750008046627,1.924000033177435,693.5606977343559,17.51729996874929,3840.118943333626,550.1751046180725,2258.256240844727,5711.923126518726,2.506400004029274,21.10829995572567,450.0609044730663,4.299099998548627,1.779400032944977,29.92169976234436,.7420999947935343,6.558099940419197,2.054699994623661,14.14459996297956,821.002512305975,926.2508165836334,65,2,4,0,75,170,1,1
290089161515,957,96426,33,3440.919965744019,105.7964996248484,588.6921026110649,43.5898003205657,83.22509966790676,393.3144950866699,31.4112998880446,26.98239953350276,17.58290005102754,2.88849998312071,602.9357994794846,13.78360008075833,3669.409924089909,631.9496007114649,1395.104218482971,4090.035489320755,2.146499993279576,14.23100005835295,383.466888204217,1.909599971026182,.8449999932199717,16.35649991035461,.6127999988384545,3.190999984741211,.6819999888539314,6.868199963122606,300.535706192255,604.5954123735428,61,2,4,0,78,155,1,3
290090603612,638,64152,22,2891.958984375,84.4230898283422,469.4935188293457,39.4427205324173,84.07153041660786,344.2155966758728,28.43268992379308,27.39240005984902,20.77870022132993,1.793870002729818,522.2918626666069,19.76175995916128,3927.049345493317,435.197022780776,1352.717690467835,3274.618880271912,2.450820010155439,13.90728033334017,407.0363435298204,1.952429989352822,1.408439978957176,15.51727029681206,1.347210011444986,3.132999991998076,.6042000018060207,8.25778004154563,55.88259974122047,447.2778537273407,87,2,4,0,75,165,1,1
290091106111,899,90551,31,5392.747997283936,308.0123426690698,424.3330963850021,52.33170109987259,285.5923948064446,776.5509829521179,99.88999970629811,103.4055982194841,58.30369834601879,4.171859930735081,1699.214919596911,27.70069946395233,5283.978369176388,643.7978839017451,2897.227836370468,6214.579786300659,3.862699982710183,41.93238020548597,395.595456302166,1.240199975669384,2.244799975771457,31.86720043420792,.5862999972887337,23.25939913303591,.9989399868063629,11.44161998480558,300.4767920523882,969.697443574667,64,2,4,9,99,170,1,3
290091106112,1102,110998,38,5131.692999362946,254.5288232304156,660.5086550116539,47.65064039826393,174.2936510071158,1659.403936862946,58.9138497710228,56.72699923813343,37.84569973126054,2.441500046290457,958.5574648827314,29.17507034656592,7367.296310424805,692.23532461375,3035.483224757016,6255.30521209538,3.003310007974505,37.58790958020836,1051.490697830916,1.909199978224933,3.511629943270236,33.1929996907711,1.003840008750558,15.94550036173314,6.177099974825978,14.24121993035078,125.2467964291573,797.4141000509262,63,1,5,5,74,158,1,1
290091106311,1073,108077,37,4442.599987030029,164.4154989011586,617.9564933776856,36.53150045871735,152.9747023358941,374.4319987297058,40.93689947575331,41.49210035800934,49.16209936887026,5.319000034127384,344.601292848587,33.81809929199517,7664.52025616169,462.9278040528297,1703.965888142586,3334.934294342995,2.199499975889921,17.50750002264977,50.73699831217527,2.880500004161149,4.016500053927302,35.03100046515465,3.266500102821738,2.571500033140183,.1924999989569187,11.92330003902316,9.874500095844269,1212.403097987175,72,2,4,0,70,170,1,1
290095225212,1131,114543,78,4308.199966669083,146.908000074327,744.7831007838249,73.35780021548271,98.38480025157332,283.5199949741364,40.21510022366419,28.99550030566752,21.05159979639575,2.158499971963465,1511.524399191141,22.15109998267144,5625.23410153389,643.0337991341949,2147.562385618687,6248.597384929657,2.996799982152879,23.62909975647926,5009.670846223831,2.323999998159707,4.160599914845079,46.95700037479401,1.431999986059964,10.28749999776483,2.632000111043453,18.4829001207836,393.0032999813557,964.6587091684341,61,1,4,2,60,170,1,1
290101042412,928,94112,64,3912.200012207031,246.9369986113161,558.8689926862717,40.78300008177757,85.79760056361556,549.7419891357422,24.9841999579221,23.03580019623041,30.31780035048723,2.175000052899122,612.0323946774006,22.08679968677461,4767.710265994072,400.7703989818692,2614.435243010521,4714.162382245064,2.003000009804964,14.87400004267693,312.5260008871555,1.9220000365749,1.737000040709972,147.0370042324066,.6780000142753124,3.732999900355935,0,10.30440009012818,205.6500015854836,1081.567816972733,71,1,4,0,72,174,1,1
290101485311,348,34860,12,2013.09400177002,62.578100502491,343.3453171253204,31.36356034874916,50.18940079212189,62.77500033378601,21.09344011545181,14.20391988288611,8.407520180568099,4.287000067532063,895.0228548049927,13.59871995821595,2562.378885567188,287.3846818208695,1161.858415603638,1678.064754247665,1.384860004298389,8.084000069648027,20.05013976618648,2.763419987633824,1.98591993842274,11.51550008356571,1.335340022109449,2.365500018931925,0,3.275079974904656,16.57035958766937,888.5998337268829,60,2,1,12,67,155,1,1
290103643311,667,67459,46,2611.200001239777,129.4470022916794,355.351494371891,29.04300034046173,81.5029988437891,333.4789965152741,39.67599970847368,25.26950043439865,7.979000063613057,1.767500046640635,1122.573508501053,17.11669970132061,3414.930513858795,394.9025025367737,1667.728523254395,3246.117550961673,1.732500002719462,21.09430001167493,401.5404903292656,1.478000009432435,3.382000029087067,27.45149978995323,1.222500029951334,9.100500136613846,8.651000173762441,4.761499969288707,13.8704999089241,647.2270032167435,62,2,4,4,73,152,2,1
290103890513,928,92928,32,4401.364990234375,136.6480514407158,591.4174483027309,36.69899977743626,173.70574571006,280.958646774292,51.1134995482862,45.96250042319298,56.0535000115633,7.858149902895093,1016.588634550571,35.14119986258447,8790.380868196487,473.4895955175161,1873.204671978951,3367.095859527588,2.129950003698468,20.53370031528175,109.7659982442856,2.982899967581034,4.521799962967634,27.1837500333786,3.234999977052212,10.46940043568611,12.33930025994778,16.81525004468858,9.34499990940094,1152.50917840004,63,1,4,1,130,195,1,3
290103890514,928,92928,32,4104.009994506836,134.0857006758452,599.1517988974229,61.88650065660477,144.0849967896938,268.0570974349976,40.64849992096424,37.62650039047003,50.35750004649162,4.837599878199399,968.1475986838341,36.64729960821569,8051.183226704598,585.081901088357,1859.465627551079,4507.764387130737,2.725800007581711,23.10130053013563,811.7039793133736,2.343599993735552,3.063199941068888,19.33850030601025,2.590499985031784,7.554600134491921,10.48219989985228,17.2255000025034,400.0894927978516,1510.47313785553,62,2,4,1,50,162,1,1
290107996112,406,40754,14,2292.920009613037,125.6667000781745,359.4215004444122,22.88200023025274,44.22240030020475,424.3566002845764,12.12840015813708,14.44629984907806,11.48509998992086,.4966999972239137,313.4282010495663,7.972199738025665,1834.656431794167,317.8905032798648,1324.125936508179,3559.618840932846,2.026599971344695,24.1403996348381,329.6277961730957,.8341999957337976,2.179599991068244,14.39169999957085,.4961999990046024,4.435000091791153,.3453000038862228,7.130999941378832,578.3720927238464,457.5800044536591,80,2,1,0,63,165,1,1
290112990412,899,90241,31,6824.699961900711,235.1430036500096,731.0047428011894,35.00200066715479,336.8347411677241,973.5619831085205,120.9689996400848,100.4277517856099,75.35375088080764,11.18799977935851,1379.032486554235,24.56885021924973,16224.69105874747,636.7589942067862,2205.44150197506,5597.541045244783,2.596500031650066,53.12300225999206,544.772490337491,1.972000031732023,2.343750010244548,24.69675008952618,1.070250013843179,7.38199991453439,1.494500000029802,24.24989993497729,795.0110058039427,1113.835028886795,62,1,4,12,75,160,1,3
290112990811,1102,110618,38,4300.389980316162,120.1258994936943,746.9911952018738,68.54330098628998,108.0187001824379,114.6170008182526,33.89949962869287,28.39950005710125,33.72850002348423,4.71849998831749,958.3240983784199,30.87149950256571,5949.586902320385,655.8098099417985,1816.026508241892,5286.80619841814,3.072299983352423,16.2872002273798,268.5445983856916,2.734899983741343,3.462500033900142,24.81599980592728,2.12639999948442,3.514999985694885,.0979999974370003,12.71279990300536,502.551501557231,1564.087821602821,60,2,4,12,55,160,1,3
290117895811,580,58340,20,1958.730007171631,81.77019996847957,257.6436032056809,30.95680016279221,73.76850008964539,221.6664988994598,21.0993003770709,29.05169978737831,16.76060011051595,1.811599966604263,333.0870995521545,11.22578011173755,2565.147716727108,378.4479997344315,1091.57219439745,3348.714523360133,1.499500025063753,11.69390009716153,301.8678022176027,1.052300008945167,.4008999972138554,19.05669997632504,.6605999995954335,2.692500034347177,.4650000091642141,14.34761995077133,39.09140039980412,326.6269056797028,66,2,2,1,70,175,1,3
290117895812,348,35004,12,1028.319993972778,25.5839005894959,166.2598989009857,20.89989957213402,33.41619991138578,41.41499996185303,14.60010052844882,11.86000027880073,3.850499941967428,.2855999902822077,558.8545024991036,4.836799953132868,1236.268298923969,143.5716001093388,469.4233064651489,1304.910324811935,.8003999926149845,3.664800072088838,101.5380997657776,.3980000028386712,.2562999913934618,1.796900019049645,.2050000024028122,.4746000021696091,.1491000056266785,2.113100029528141,250.2183033227921,116.0138972997665,93,1,2,0,85,168,1,3
290119089213,638,64504,44,2234.889999389648,84.74569909647107,328.0299004912376,20.76050005108118,69.71269991993904,213.4280014038086,24.48569986969233,21.79330012947321,17.66529981791973,2.245500052347779,617.0731933712959,9.772699920460582,2604.487115859985,326.2093023955822,1131.964297175407,3235.99593770504,1.372999995946884,11.06049988418818,666.2086923271418,1.476500000804663,2.157000062987208,19.17549961805344,.9402000177651644,4.206499952822924,.0700000002980232,5.912799859419465,117.0954963564873,448.8718034029007,81,2,4,1,62,165,1,3
290123264711,1160,117680,80,4298.299955368042,207.9784484608099,550.3515048921108,89.20130165293813,160.2781027499586,727.9182915687561,48.92084890510887,51.36450047791004,50.15300026349723,1.495500022545457,860.1757906526327,27.83125023730099,4603.502488940954,815.7633550874889,2600.046038866043,5943.582947134972,3.163349991198629,29.63620026409626,738.6715969145298,3.133350045420229,1.504099991172552,24.89264994859695,.855099992826581,6.877599976956844,2.059149980545044,20.51099989656359,58.10890139639378,1231.954384028912,79,2,5,1,86,162,1,1
290124175214,783,79083,54,4852.655042648315,344.158655709587,524.5102590471506,63.67600005865097,156.4769007973373,887.550904750824,50.0657001491636,51.77900095283985,42.35770007967949,5.264299871399999,437.9292985647917,28.94510059431195,7445.6648003757,719.0640504471958,3144.393072605133,5655.165507912636,2.994600038044155,26.47375002503395,2436.191721864045,2.282049955800176,1.28414997830987,112.1329015791416,.7570500085130334,15.22750037908554,1.108099989593029,17.51319994591177,114.673500418663,726.8881184756756,63,1,1,5,83,174,1,3
290125589711,1479,148002,51,7299.864942789078,269.4308953387663,807.0680528581142,77.76734949881211,168.6268508741632,439.2787532806397,49.33279993652832,50.34235050645657,53.8725497154519,5.225600052624941,1110.285297259688,40.97450064495206,7936.278893202543,1128.791503544897,3671.047423303127,7968.117544293404,3.359450015472248,36.94360051583499,539.7922920659185,2.6155500265304,3.519850074779242,217.9007025323808,11.51799979212228,7.175500029465184,.5574999935925007,20.89324965979904,23.08534945547581,1495.852348320186,65,1,4,9,60,165,1,1
290125589712,986,98668,34,1256.569993495941,56.828200340271,141.4506963193417,21.71160012483597,56.34319947380573,499.0029876232147,14.84660005150363,28.07320086471736,11.7065000589937,.6314000135753304,313.2238983362913,11.00130000725039,2231.541009142995,196.8157024383545,799.5511122941971,1605.596280433238,9.847599931526929,8.51170001601713,10445.01334841549,.4241000064648688,2.105200046789832,12.59760002046824,.241900002816692,45.83650001883507,1.788499940186739,7.516099960077554,37.97289873659611,586.4185113608837,60,2,4,9,62,170,1,3
290125589713,957,95766,33,6253.899984359741,194.9729981776327,922.4979994893074,51.33000046014786,209.0780021101236,455.4029893875122,65.9439999293536,54.81500039808452,62.38399859890342,7.972999938763678,1152.983989924192,53.34400006942451,9757.483968108892,565.7030067816377,2428.324011564255,5001.118030786514,2.860000005923212,22.45400008559227,781.9979866817594,4.104999968782067,6.671000084839761,46.59899961948395,4.56799990683794,4.799000019207597,.7259999960660934,17.90199971944094,95.47500076889992,1746.152986168861,71,2,4,0,73,165,1,1
290133320311,406,40754,14,962.7000045776367,41.19399999454618,142.3629990816116,13.75900015234947,28.51699940487742,115.1809997558594,7.814499964006245,9.410999898798764,8.817999948747456,.564999989233911,124.5764984786511,5.870000046677887,1126.200019538403,164.686998449266,504.6664941906929,1335.080991506577,.7124999994412065,4.407499890774488,83.36749871075153,.4399999976158142,.5239999908953905,5.237000048160553,.3624999979510903,.3519999980926514,0,2.624499961733818,20.62599965929985,227.2695059776306,60,1,4,2,54,180,1,1
290134765111,1131,113763,39,5496.040004730225,144.7797006443143,813.3288892507553,39.91500028967857,193.8076013326645,526.1735162734985,60.32999951764941,62.33150083012879,46.76299935206771,9.832000049762428,1014.817299336195,29.92389945546165,6653.55832362175,573.1134043000639,2224.789598494768,4570.628556087613,2.280999984592199,15.32099987193942,549.7166931405664,4.19600002001971,5.205500056967139,40.77099961042404,3.407700084149838,3.540999971330166,3.742999890819192,15.6618999838829,1031.065013617277,1133.736485302448,62,2,4,12,55,155,1,1
290141916813,696,69984,24,1954.38198184967,54.31875929422677,287.8578406572342,18.72480020299554,69.40883980877698,85.52599880099297,21.99236021284014,20.01400042860769,16.52722008153796,4.821000142022967,290.6180014312267,12.42983986716718,2612.664937227964,236.8981013968587,733.2416082620621,1983.170800328255,1.078519994392991,8.548340141773224,159.3002975732088,1.042899990919977,1.556619986891747,7.802819982171059,1.155100014060736,4.092999994754791,2.333799883723259,7.44304003752768,166.6666980087757,531.1911992430687,61,2,2,12,80,160,1,1
290143651913,957,96558,66,6872.399955749512,239.3084986358881,1114.835485219955,84.90900008380413,180.5128027200699,440.2694969177246,54.30709991045296,49.7549005523324,57.96939951181412,5.859500075690448,952.7471900582314,43.62340006232262,10954.54750108719,745.9472059458494,2879.75210082531,6299.057241797447,3.045999994501472,31.52850043773651,308.1889889836311,3.322500010952354,5.645000047050417,34.17449992895126,4.544000028632581,5.856000006198883,.1260000020265579,17.1601997949183,424.6215097308159,2581.590923309326,61,1,1,6,74,170,1,1
290145685412,1595,160160,55,4111.379967689514,153.3077974962071,441.2986935526133,33.87170052528381,200.1818019542843,537.5451985001564,91.33689968287945,36.36930017452687,42.70500002428889,2.385499999392778,797.1998086124659,17.06670006737113,3147.089258164167,702.6056910343468,1721.076199293137,3726.72067797184,2.397800001781434,27.21670040208846,455.8701936528087,.9644999941810966,.7003999908920378,25.34549969341606,.482100002001971,5.322000060230494,.477000005543232,8.032899876125157,41.08010052144527,434.8425024151802,78,1,4,4,74,165,1,1
290149442413,899,90613,31,3895.649965286255,228.5825026752427,512.4979985356331,77.9130016118288,120.4458019733429,528.4374980926514,32.71209949348122,36.40089984238148,41.13940011709929,2.605500025674701,557.4791920930147,31.56289993785322,5836.212633669376,694.0837022699416,2591.903109192848,5238.50770688057,3.233999996446073,21.11149992421269,616.3559777438641,2.039500012993813,1.947000041604042,39.6944999024272,1.721000042743981,1.590000003576279,0,20.39919997751713,29.89849960803986,1481.11492908001,63,1,1,0,78,162,1,1
290149442511,1595,160765,55,5595.029970169067,307.4061022205278,569.0176919698715,128.1245018988848,260.8377005718648,878.6235146522522,64.55760054476559,111.9480014289729,68.48560105403885,3.220800037961453,1282.251192800701,46.98843901976943,8394.28322416544,1017.884514253587,3847.929861783981,9442.949290044606,4.950299958698452,51.5748994499445,1090.487678520382,2.952899994328618,3.282000044360757,27.8743998259306,2.37420003907755,15.60449989140034,2.114000007510185,45.11275972146541,506.5240955427289,1850.204793334007,63,2,4,0,57,163,1,1
290151445614,1508,151840,52,4517.25998878479,198.6953973285854,612.0489982962608,71.32000157237053,157.1688005551696,541.7084913253784,43.15659973397851,45.55529960244894,53.67730040848255,3.858000009320676,522.5033864080906,24.94209993351251,5101.539114952087,529.8067027255893,2068.668914854527,5259.728855490685,2.565199993550777,26.24510025605559,513.5927088856697,1.79480000003241,2.425300018163398,45.19600015133619,1.613200025632978,7.581000212579966,.3640000037848949,13.78769991919398,511.8344853967428,1096.897619724274,63,1,4,12,48,151,1,3
290153709813,841,84796,29,3887.759994506836,127.4269996806979,617.0580018758774,39.41080051660538,110.2120018303394,750.2360172271729,40.7140997685492,30.26690036058426,25.7478998452425,4.298500016331673,1508.404488399625,25.19749989593402,5821.722581863403,509.151704531163,2243.127076417208,4672.793187975884,2.144799994304776,13.31439991295338,606.3580142557621,2.592999994754791,5.191800035536289,29.716000020504,2.501000029966235,5.516999937593937,6.170000076293945,9.571000032126904,56.62740138173103,1078.954711973667,74,1,4,12,96,172,1,3
290153709814,493,49708,17,2932.859985351563,126.7141507863998,454.1003534793854,48.57440060377121,78.68595039844513,203.0619978904724,23.70849957689643,22.02590008080006,29.91615039110184,1.297099992632866,755.8918350338936,19.7223997246474,5165.974615454674,428.7173038870096,1800.194652438164,3946.643805861473,2.122799996286631,18.46379995346069,523.6039976924658,1.330050002783537,1.735449988394976,27.25820035487413,.8111000191420317,4.840999878942967,.1799999997019768,13.66519998013973,33.75570054352284,938.1063206195831,64,2,4,7,75,176,1,3
290157132111,783,78597,27,5397.695007324219,178.9120511710644,965.7519023418427,123.7258026301861,118.7641514539719,1029.054265975952,38.60290000587702,32.03609994053841,35.12034992128611,3.147500030696392,1523.926374971867,44.62174950540066,7230.068626403809,1026.762361869216,3186.383659124374,7387.060307383537,12.79529997799546,23.63620001077652,10215.98961761594,3.152900025248528,6.579750054515898,33.22900009155273,2.645150077529252,46.83325012773275,4.409500002861023,18.50734995305538,22.75550022721291,2164.803659915924,87,2,4,0,58,160,1,3
290158535512,1044,104760,36,4405.83997631073,211.2184002995491,647.7885973453522,52.15290084481239,119.3310011997819,570.4339981079102,40.34159955289215,37.11179993674159,30.7032002992928,3.318999972194433,765.9116979837418,29.8602999355644,5432.751454412937,651.7392047941685,2489.94573199749,5334.628943443298,3.137800031341612,37.80550070852041,271.3471975177527,2.312500000931323,2.583199965767562,32.4300000667572,1.322700020857155,11.39699987322092,2.212999977171421,10.09479996748269,87.88840305805206,757.2869099378586,65,1,4,7,57,185,1,3
290163560612,580,58020,20,3131.139999389648,69.46339899301529,456.6621971130371,22.57379961013794,119.1582031399012,818.120027422905,35.47000017203391,38.6200004145503,18.49600005149841,17.60399953927845,405.3636016845703,18.96400017291307,2155.422782957554,353.6618061065674,1151.9990234375,2185.645236968994,2.032800002023578,9.656200006604195,432.4066051915288,2.758400060236454,2.808999951928854,12.74000000953674,1.443400050513446,1.800000008195639,4.039999980479479,15.4337996840477,15.98000007867813,549.7897906303406,68,1,4,1,66,158,1,3
290164937812,986,99450,34,2618.050031661987,91.43299975432456,290.9729969501495,25.06950027495623,126.2918991856277,384.6120023727417,47.56929865293205,42.25770027935505,22.60519996285439,3.706000004895032,432.5590978786349,11.70739990053698,3299.814853355289,343.9380974732339,1115.45127800107,2761.021105341613,2.314499969827011,9.748999759554863,320.2100000530481,1.325999989174306,1.614000041037798,15.43799992650747,1.136000029742718,1.173999989405274,0,8.351399896666408,234.7345044612885,497.78371322155,66,1,4,12,78,166,1,1
290166414314,580,58760,40,3990.884958267212,326.0833966871724,225.0388001799583,25.96184992790222,204.1419022809714,958.8152003288269,63.99504997301847,79.69685025513172,53.70775080472231,.5432000085711479,349.1336006373167,17.4576501455158,4998.862059742212,485.9352534674108,3035.356791734695,4887.966061472893,2.814899974502623,36.12315031886101,33.92835029959679,8.617349899373949,.9175499808043242,69.02624936401844,.2976500019431114,7.929199889302254,3.095099974423647,10.88200002070516,19.72049999237061,483.0118892788887,70,2,1,16,100,154,2,1
290166414711,638,64636,44,2408.264488220215,73.57214444875717,428.8119375540409,40.15878987312317,52.95958480238915,652.0559024810791,12.12439995631576,15.63579987734556,19.21234967559576,.1380750015377998,543.3910101056099,15.80810002237558,3365.664150774479,478.3100467920303,1285.559752464294,3432.923857450485,1.962165012955666,9.27900992333889,152.2662322893739,.4939699973911047,.9808999756351113,4.663725078105927,.6399199981242418,3.053100079298019,5.06155002117157,7.523915035650134,4.188299924135208,706.9547563195229,62,2,4,9,57,162,1,1
290166414712,638,64636,44,2455.21994972229,163.3115983009338,216.6081941127777,33.97800064086914,111.055803000927,1107.180053710938,25.96499923896045,33.94400020316243,40.39699966460466,.0149999996647239,408.397400200367,17.84819982945919,3735.885171830654,465.2562153339386,1925.045768737793,3416.559994459152,2.354000052437186,25.88900049030781,154.3666009902954,.7129999799653888,1.877999991178513,24.74700036644936,.7995999939739704,11.81100034713745,4.110000014305115,8.155200062319636,3.039999961853027,657.7139893770218,65,1,4,0,81,161,1,1
290168472912,1102,110466,38,5865.510032653809,214.1113009564579,915.1960949897766,109.2736999988556,173.4583998024464,191.7796010971069,48.12769999727607,56.80850077793002,49.64010186120868,2.62410002341494,1394.078614890575,45.93369979038835,7704.593832165003,1115.208101555705,3138.44261598587,7565.936846256256,5.487699894234538,25.77440001815558,397.274499706924,4.005999978631735,5.39699993096292,48.73220002651215,5.998699952848256,3.618799969553947,.5590000078082085,26.69720001518726,542.2979993745685,2284.538057744503,71,2,4,5,65,155,1,1
290169809211,899,90520,31,2721.100019454956,115.7579988306388,374.7864966392517,55.67650076746941,96.22449900209904,278.2790062427521,37.67199857905507,32.10200023651123,18.23900025524199,2.251999976113439,495.2329966574907,17.35359993577004,3604.497096002102,504.9175046794117,1386.372510910034,3596.462574273348,2.590500017628074,10.21449995785952,495.3254957199097,1.1385000012815,1.237500045448542,19.94899961352348,1.282000038772821,.7134999949485064,0,16.20490010455251,40.4095002412796,854.9805248975754,77,1,4,5,48,160,1,1
290169809214,899,90520,31,3031.250032424927,119.5404987679794,414.5844950675964,58.21750089526177,111.8469987511635,312.6590073108673,46.59699813276529,35.86400032043457,18.65300025977194,2.923999967053533,492.6324964016676,19.11359988152981,3980.149110376835,509.6165037788451,1448.201009750366,4024.98008158803,2.60550002194941,10.44099996238947,491.8589959740639,1.357499998062849,1.537500057369471,21.00499960780144,1.492000045254827,.7434999942779541,0,17.43490010872483,34.89700019359589,907.5555275678635,72,1,4,12,76,173,1,1
